hmid,lead_days,check_in,check_out,price
25488417,245,2026-10-09,2026-10-13,No Rates
25488678,245,2026-10-09,2026-10-13,No Rates
25488813,245,2026-10-09,2026-10-13,"{'mkt_room': 'Standard Double or Twin Room - 2 Twin Beds', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 518, 'Market': 835.2, 'HotelMap': 809.0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Double or Twin Room - 2 Twin Beds'}"
25489037,245,2026-10-09,2026-10-13,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 405, 'Market': 652.02, 'HotelMap': 593.8800000000001, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed'}"
25489132,245,2026-10-09,2026-10-13,No Rates
25489225,245,2026-10-09,2026-10-13,No Rates
25489336,245,2026-10-09,2026-10-13,"{'mkt_room': 'Standard Room, 1 Double Bed, Accessible', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 358, 'Market': 484.88, 'HotelMap': 457.53, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room - 1 Twin Bed'}"
25489493,245,2026-10-09,2026-10-13,"{'mkt_room': 'Superior Double Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 316, 'Market': 597.61, 'HotelMap': 574.72, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Superior Double Room - 1 Double Bed'}"
25489978,245,2026-10-09,2026-10-13,No Rates
25491107,245,2026-10-09,2026-10-13,No Rates
25491518,245,2026-10-09,2026-10-13,No Rates
25492425,245,2026-10-09,2026-10-13,No Rates
25492499,245,2026-10-09,2026-10-13,No Rates
25495557,245,2026-10-09,2026-10-13,No Rates
25495712,245,2026-10-09,2026-10-13,No Rates
25497106,245,2026-10-09,2026-10-13,No market price
25497148,245,2026-10-09,2026-10-13,No Rates
25500167,245,2026-10-09,2026-10-13,No Rates
25501207,245,2026-10-09,2026-10-13,No Rates
25503167,245,2026-10-09,2026-10-13,"{'mkt_room': 'Standard Single Room - 1 Twin Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 291.2, 'Market': 0, 'HotelMap': 0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Double room for single use parking included - 1 Double Bed'}"
25504267,245,2026-10-09,2026-10-13,No Rates
25504872,245,2026-10-09,2026-10-13,No Rates
25506392,245,2026-10-09,2026-10-13,No Rates
25508181,245,2026-10-09,2026-10-13,No Rates
25516085,245,2026-10-09,2026-10-13,"{'mkt_room': 'Comfort Room, 1 Queen Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 360, 'Market': 536.05, 'HotelMap': 416.33, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Comfort Room, 1 Queen Bed'}"
25516313,245,2026-10-09,2026-10-13,No Rates
25520384,245,2026-10-09,2026-10-13,No rates found
25520582,245,2026-10-09,2026-10-13,No rates found
25541981,245,2026-10-09,2026-10-13,No rates found
25542001,245,2026-10-09,2026-10-13,No rates found
25550281,245,2026-10-09,2026-10-13,No rates found
25558281,245,2026-10-09,2026-10-13,No rates found
25558441,245,2026-10-09,2026-10-13,No rates found
25559701,245,2026-10-09,2026-10-13,No rates found
25608001,245,2026-10-09,2026-10-13,No rates found
25852461,245,2026-10-09,2026-10-13,No rates found
25878161,245,2026-10-09,2026-10-13,"{'mkt_room': 'Standard Studio, 1 Double Bed, Non Smoking, Kitchen', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 359, 'Market': 357.3, 'HotelMap': 345.90999999999997, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Studio, 1 Double Bed, Non Smoking, Kitchen'}"
25913161,245,2026-10-09,2026-10-13,No Rates
25997861,245,2026-10-09,2026-10-13,No Rates
26014481,245,2026-10-09,2026-10-13,No Rates
26033701,245,2026-10-09,2026-10-13,No Rates
26053821,245,2026-10-09,2026-10-13,No Rates
26092661,245,2026-10-09,2026-10-13,No Rates
26114921,245,2026-10-09,2026-10-13,No market price
26134581,245,2026-10-09,2026-10-13,No Rates
26168641,245,2026-10-09,2026-10-13,No Rates
26178061,245,2026-10-09,2026-10-13,No rates found
26180061,245,2026-10-09,2026-10-13,No rates found
26197341,245,2026-10-09,2026-10-13,No rates found
26200581,245,2026-10-09,2026-10-13,No rates found
26200641,245,2026-10-09,2026-10-13,No rates found
26230701,245,2026-10-09,2026-10-13,No Rates
26232081,245,2026-10-09,2026-10-13,"{'mkt_room': 'Moxy Queen Room - 1 Queen Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 575, 'Market': 792.4, 'HotelMap': 762.8, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Moxy Twin Room - 2 Twin Beds'}"
26234061,245,2026-10-09,2026-10-13,No Rates
26242241,245,2026-10-09,2026-10-13,No Rates
26326801,245,2026-10-09,2026-10-13,No Rates
26334781,245,2026-10-09,2026-10-13,No Rates
26530179,245,2026-10-09,2026-10-13,No Rates
26652061,245,2026-10-09,2026-10-13,"{'mkt_room': 'Classic Double Room, view on a wall - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 882, 'Market': 1216.22, 'HotelMap': 1078.19, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Double Room, view on a wall - 1 Double Bed'}"
26659501,245,2026-10-09,2026-10-13,No Rates
27184181,245,2026-10-09,2026-10-13,"{'mkt_room': 'Standard Room, 1 Queen Bed (Free Breakfast)', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 302, 'Market': 478.21, 'HotelMap': 437.18, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room (Free Breakfast) - 1 Twin Bed'}"
27201361,245,2026-10-09,2026-10-13,No Rates
27206401,245,2026-10-09,2026-10-13,No Rates
27321081,245,2026-10-09,2026-10-13,No Rates
27523381,245,2026-10-09,2026-10-13,"{'mkt_room': 'Standard Double Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 390, 'Market': 676.78, 'HotelMap': 655.24, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Twin Room - 2 Twin Beds'}"
28017581,245,2026-10-09,2026-10-13,No Rates
28979601,245,2026-10-09,2026-10-13,No Rates
29050041,245,2026-10-09,2026-10-13,No Rates
29405861,245,2026-10-09,2026-10-13,No Rates
29626221,245,2026-10-09,2026-10-13,No Rates
30259913,245,2026-10-09,2026-10-13,"{'mkt_room': 'Double Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 324, 'Market': 427.69, 'HotelMap': 375.8, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Double Room - 1 Double Bed'}"
30260319,245,2026-10-09,2026-10-13,No rates found
30278272,245,2026-10-09,2026-10-13,No rates found
30295246,245,2026-10-09,2026-10-13,No rates found
30295617,245,2026-10-09,2026-10-13,No rates found
30295901,245,2026-10-09,2026-10-13,No rates found
30301569,245,2026-10-09,2026-10-13,No rates found
30310115,245,2026-10-09,2026-10-13,No rates found
30337115,245,2026-10-09,2026-10-13,No rates found
30342638,245,2026-10-09,2026-10-13,No rates found
30345054,245,2026-10-09,2026-10-13,No rates found
30371861,245,2026-10-09,2026-10-13,"{'mkt_room': 'Family Room - 1 Double Bed and 1 Double Sofa Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 720, 'Market': 1002.0, 'HotelMap': 921.8399999999999, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Superior Room - 2 Twin Beds'}"
30377094,245,2026-10-09,2026-10-13,No Rates
30421385,245,2026-10-09,2026-10-13,No Rates
30421926,245,2026-10-09,2026-10-13,No Rates
30461714,245,2026-10-09,2026-10-13,No Rates
30475062,245,2026-10-09,2026-10-13,No Rates
30495839,245,2026-10-09,2026-10-13,No Rates
30533579,245,2026-10-09,2026-10-13,No Rates
30533596,245,2026-10-09,2026-10-13,"{'mkt_room': 'Deluxe Room, 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 415, 'Market': 605.79, 'HotelMap': 562.74, 'kuoni_currency': 'GBP', 'mkt_currency': 'EUR', 'hotel_name': 'Deluxe Room, 1 King Bed'}"
30534443,245,2026-10-09,2026-10-13,No Rates
30552640,245,2026-10-09,2026-10-13,No rates found
30564739,245,2026-10-09,2026-10-13,No rates found
30574863,245,2026-10-09,2026-10-13,No rates found
30575853,245,2026-10-09,2026-10-13,No rates found
30579699,245,2026-10-09,2026-10-13,No rates found
30643747,245,2026-10-09,2026-10-13,"{'mkt_room': 'Room, 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 450, 'Market': 602.32, 'HotelMap': 588.36, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Room, 1 King Bed'}"
30664328,245,2026-10-09,2026-10-13,No Rates
30680049,245,2026-10-09,2026-10-13,No Rates
30843558,245,2026-10-09,2026-10-13,No Rates
30865104,245,2026-10-09,2026-10-13,No Rates
31022139,245,2026-10-09,2026-10-13,"{'mkt_room': 'Room, 1 King Bed, Mountain View', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 500, 'Market': 794.5600000000001, 'HotelMap': 625.38, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Room, 2 Twin Beds, Mountain View'}"
31084237,245,2026-10-09,2026-10-13,No Rates
31096919,245,2026-10-09,2026-10-13,No Rates
31129685,245,2026-10-09,2026-10-13,"{'mkt_room': 'Classic Room, 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 1344, 'Market': 1103.12, 'HotelMap': 866.78, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 King Bed'}"
31152833,245,2026-10-09,2026-10-13,No Rates
31153310,245,2026-10-09,2026-10-13,No Rates
31159089,245,2026-10-09,2026-10-13,No Rates
31204345,245,2026-10-09,2026-10-13,No Rates
31212608,245,2026-10-09,2026-10-13,No Rates
31228787,245,2026-10-09,2026-10-13,No market price
31145429,245,2026-10-09,2026-10-13,No rates found
25505803,245,2026-10-09,2026-10-13,No rates found
25470625,245,2026-10-09,2026-10-13,No rates found
25475568,245,2026-10-09,2026-10-13,No rates found
25451315,245,2026-10-09,2026-10-13,No rates found
25437369,245,2026-10-09,2026-10-13,No rates found
25439287,245,2026-10-09,2026-10-13,No rates found
25439288,245,2026-10-09,2026-10-13,No rates found
25439720,245,2026-10-09,2026-10-13,No rates found
25439877,245,2026-10-09,2026-10-13,No rates found
25441409,245,2026-10-09,2026-10-13,No rates found
25443416,245,2026-10-09,2026-10-13,No rates found
25444455,245,2026-10-09,2026-10-13,No rates found
25445220,245,2026-10-09,2026-10-13,No rates found
25445230,245,2026-10-09,2026-10-13,No rates found
25445843,245,2026-10-09,2026-10-13,No Rates
25446234,245,2026-10-09,2026-10-13,"{'mkt_room': 'Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 387, 'Market': 575.58, 'HotelMap': 555.78, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Superior Room, 1 Double Bed (Comfortable)'}"
25447108,245,2026-10-09,2026-10-13,No Rates
25448475,245,2026-10-09,2026-10-13,No Rates
25449198,245,2026-10-09,2026-10-13,No Rates
25449199,245,2026-10-09,2026-10-13,No Rates
25451011,245,2026-10-09,2026-10-13,"{'mkt_room': 'Superior Room, 2 Twin Beds, Non Smoking', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 428, 'Market': 594.0, 'HotelMap': 594.0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Superior Room, 2 Twin Beds, Non Smoking'}"
25451321,245,2026-10-09,2026-10-13,No Rates
25456410,245,2026-10-09,2026-10-13,No Rates
25456916,245,2026-10-09,2026-10-13,No Rates
25457721,245,2026-10-09,2026-10-13,No Rates
25457770,245,2026-10-09,2026-10-13,No Rates
25458239,245,2026-10-09,2026-10-13,"{'mkt_room': 'Room, 1 King Bed, Accessible', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 530, 'Market': 640, 'HotelMap': 595.6, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Room, 1 King Bed, Accessible'}"
25458492,245,2026-10-09,2026-10-13,No Rates
25458739,245,2026-10-09,2026-10-13,No Rates
25460934,245,2026-10-09,2026-10-13,No Rates
25465330,245,2026-10-09,2026-10-13,"{'mkt_room': 'Standard Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 321, 'Market': 441.34999999999997, 'HotelMap': 413.39000000000004, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room, 1 Double Bed'}"
25467900,245,2026-10-09,2026-10-13,No Rates
25468465,245,2026-10-09,2026-10-13,No Rates
25468550,245,2026-10-09,2026-10-13,No Rates
25469888,245,2026-10-09,2026-10-13,No rates found
25471611,245,2026-10-09,2026-10-13,No rates found
25472098,245,2026-10-09,2026-10-13,No rates found
25472478,245,2026-10-09,2026-10-13,No rates found
25474542,245,2026-10-09,2026-10-13,No rates found
25476777,245,2026-10-09,2026-10-13,No Rates
25477816,245,2026-10-09,2026-10-13,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 421, 'Market': 654.36, 'HotelMap': 630.51, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Twin Room, 2 Twin Beds'}"
25477979,245,2026-10-09,2026-10-13,No market price
25480193,245,2026-10-09,2026-10-13,No Rates
25480492,245,2026-10-09,2026-10-13,No Rates
25486161,245,2026-10-09,2026-10-13,No rates found
25488664,245,2026-10-09,2026-10-13,No rates found
25488673,245,2026-10-09,2026-10-13,No rates found
25493062,245,2026-10-09,2026-10-13,No rates found
25495118,245,2026-10-09,2026-10-13,No rates found
25500343,245,2026-10-09,2026-10-13,No Rates
25505112,245,2026-10-09,2026-10-13,No Rates
25738521,245,2026-10-09,2026-10-13,No Rates
25880381,245,2026-10-09,2026-10-13,No Rates
25907681,245,2026-10-09,2026-10-13,"{'mkt_room': 'Standard Double Room', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 290, 'Market': 604, 'HotelMap': 0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Single Room - 1 Twin Bed'}"
26118821,245,2026-10-09,2026-10-13,"{'mkt_room': 'Double Room, 1 Double Bed with Sofa bed - 1 Double Bed and 1 Double Sofa Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 389.6, 'Market': 1063.92, 'HotelMap': 976.96, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Double Room Single Use - 1 Double Bed'}"
26134761,245,2026-10-09,2026-10-13,No Rates
26174041,245,2026-10-09,2026-10-13,No Rates
26174181,245,2026-10-09,2026-10-13,No Rates
26196641,245,2026-10-09,2026-10-13,No Rates
26200921,245,2026-10-09,2026-10-13,No rates found
26204861,245,2026-10-09,2026-10-13,No rates found
26228541,245,2026-10-09,2026-10-13,No rates found
26292201,245,2026-10-09,2026-10-13,No rates found
26318921,245,2026-10-09,2026-10-13,No rates found
26328501,245,2026-10-09,2026-10-13,No rates found
26375381,245,2026-10-09,2026-10-13,No rates found
26419361,245,2026-10-09,2026-10-13,No rates found
26498121,245,2026-10-09,2026-10-13,No rates found
26655461,245,2026-10-09,2026-10-13,No rates found
26655701,245,2026-10-09,2026-10-13,No rates found
26716741,245,2026-10-09,2026-10-13,No rates found
26799441,245,2026-10-09,2026-10-13,No rates found
27164281,245,2026-10-09,2026-10-13,No rates found
27611161,245,2026-10-09,2026-10-13,No rates found
27684201,245,2026-10-09,2026-10-13,No Rates
28774541,245,2026-10-09,2026-10-13,"{'mkt_room': 'Standard Room, Balcony - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 626, 'Market': 843.6500000000001, 'HotelMap': 740.34, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Traditional Single Room - 1 Double Bed'}"
29251721,245,2026-10-09,2026-10-13,No Rates
29747921,245,2026-10-09,2026-10-13,No Rates
30297790,245,2026-10-09,2026-10-13,No Rates
30340506,245,2026-10-09,2026-10-13,No Rates
30526048,245,2026-10-09,2026-10-13,"{'mkt_room': 'Comfort Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 536, 'Market': 752.0100000000001, 'HotelMap': 729.7299999999999, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Comfort Room Barrier-Free - 1 Queen Bed'}"
30560954,245,2026-10-09,2026-10-13,No Rates
30630348,245,2026-10-09,2026-10-13,"{'mkt_room': 'Room, 1 King Bed, Accessible', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 485, 'Market': 486.4, 'HotelMap': 476.2, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Room, 1 King Bed, Accessible'}"
30632289,245,2026-10-09,2026-10-13,No Rates
30651678,245,2026-10-09,2026-10-13,No Rates
30669741,245,2026-10-09,2026-10-13,"{'mkt_room': 'Grand Room, 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 664, 'Market': 922.52, 'HotelMap': 922.52, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Deluxe Room, 2 Twin Beds'}"
30710669,245,2026-10-09,2026-10-13,No Rates
30847139,245,2026-10-09,2026-10-13,No Rates
31074902,245,2026-10-09,2026-10-13,No Rates
31104164,245,2026-10-09,2026-10-13,No rates found
31197505,245,2026-10-09,2026-10-13,No rates found
31201739,245,2026-10-09,2026-10-13,No rates found
31204277,245,2026-10-09,2026-10-13,No rates found
31221241,245,2026-10-09,2026-10-13,No rates found
26727841,252,2026-10-16,2026-10-20,No Rates
26858621,252,2026-10-16,2026-10-20,No Rates
26872141,252,2026-10-16,2026-10-20,No Rates
27173321,252,2026-10-16,2026-10-20,No Rates
27226741,252,2026-10-16,2026-10-20,"{'mkt_room': 'Double Room', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 368, 'Market': 638.28, 'HotelMap': 0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Twin Room - 2 Twin Beds'}"
27336121,252,2026-10-16,2026-10-20,No rates found
27768981,252,2026-10-16,2026-10-20,No rates found
28410061,252,2026-10-16,2026-10-20,No rates found
29152901,252,2026-10-16,2026-10-20,No rates found
29188261,252,2026-10-16,2026-10-20,No rates found
29429541,252,2026-10-16,2026-10-20,No rates found
30260128,252,2026-10-16,2026-10-20,No rates found
30265820,252,2026-10-16,2026-10-20,No rates found
30298740,252,2026-10-16,2026-10-20,No rates found
30306141,252,2026-10-16,2026-10-20,No rates found
30321854,252,2026-10-16,2026-10-20,No rates found
30348359,252,2026-10-16,2026-10-20,No rates found
30359300,252,2026-10-16,2026-10-20,No rates found
30392210,252,2026-10-16,2026-10-20,No rates found
30393486,252,2026-10-16,2026-10-20,No rates found
30525689,252,2026-10-16,2026-10-20,No rates found
30528663,252,2026-10-16,2026-10-20,No rates found
30531988,252,2026-10-16,2026-10-20,No rates found
30562802,252,2026-10-16,2026-10-20,No rates found
30712050,252,2026-10-16,2026-10-20,No rates found
30774880,252,2026-10-16,2026-10-20,"{'mkt_room': 'Deluxe Double Room - 2 Twin Beds', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 806, 'Market': 1133.3, 'HotelMap': 1133.3, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Deluxe Double Room - 2 Twin Beds'}"
30800138,252,2026-10-16,2026-10-20,No Rates
30834970,252,2026-10-16,2026-10-20,No Rates
30842976,252,2026-10-16,2026-10-20,No Rates
30881051,252,2026-10-16,2026-10-20,No Rates
31018065,252,2026-10-16,2026-10-20,"{'mkt_room': 'Essential Doppelzimmer - 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 1620, 'Market': 1329.3899999999999, 'HotelMap': 1238.83, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Essential Doppelzimmer - 1 King Bed'}"
31093245,252,2026-10-16,2026-10-20,No Rates
31137928,252,2026-10-16,2026-10-20,No Rates
31145401,252,2026-10-16,2026-10-20,"{'mkt_room': 'Superior King Room - 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 680, 'Market': 1206.58, 'HotelMap': 1178.82, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Superior King Room - 1 King Bed'}"
31158636,252,2026-10-16,2026-10-20,No Rates
31195058,252,2026-10-16,2026-10-20,"{'mkt_room': 'First Class King - 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 552, 'Market': 762.68, 'HotelMap': 698.55, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Premium Double Room - 1 Queen Bed'}"
31197575,252,2026-10-16,2026-10-20,"{'mkt_room': 'Business Double Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 376, 'Market': 512.96, 'HotelMap': 451.90999999999997, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Business Double Room - 1 Double Bed'}"
31199932,252,2026-10-16,2026-10-20,"{'mkt_room': 'Standard Double Room - 2 Twin Beds', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 440, 'Market': 623.15, 'HotelMap': 554.13, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Double Room - 2 Twin Beds'}"
31204025,252,2026-10-16,2026-10-20,No Rates
31223567,252,2026-10-16,2026-10-20,No Rates
25445176,252,2026-10-16,2026-10-20,No Rates
25470498,252,2026-10-16,2026-10-20,"{'mkt_room': 'Room, 1 Queen Bed, Accessible', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 579, 'Market': 1184.35, 'HotelMap': 1131.08, 'kuoni_currency': 'GBP', 'mkt_currency': 'EUR', 'hotel_name': 'Room, 1 Queen Bed, Accessible'}"
25466370,252,2026-10-16,2026-10-20,No Rates
25454012,252,2026-10-16,2026-10-20,No Rates
25469540,252,2026-10-16,2026-10-20,No Rates
29781201,252,2026-10-16,2026-10-20,No rates found
27335801,252,2026-10-16,2026-10-20,No rates found
26009781,252,2026-10-16,2026-10-20,No rates found
25468804,252,2026-10-16,2026-10-20,No rates found
25468859,252,2026-10-16,2026-10-20,No rates found
25457961,252,2026-10-16,2026-10-20,No rates found
28851161,252,2026-10-16,2026-10-20,No rates found
25455197,252,2026-10-16,2026-10-20,No rates found
25441923,252,2026-10-16,2026-10-20,No rates found
25443419,252,2026-10-16,2026-10-20,No rates found
25443750,252,2026-10-16,2026-10-20,No rates found
25437045,252,2026-10-16,2026-10-20,No rates found
25437063,252,2026-10-16,2026-10-20,No rates found
25437138,252,2026-10-16,2026-10-20,No rates found
25437152,252,2026-10-16,2026-10-20,No rates found
25437203,252,2026-10-16,2026-10-20,No Rates
25437365,252,2026-10-16,2026-10-20,No Rates
25437402,252,2026-10-16,2026-10-20,No Rates
25437750,252,2026-10-16,2026-10-20,No Rates
25437769,252,2026-10-16,2026-10-20,"{'mkt_room': 'Standard Room, 1 Queen Bed, Balcony', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 340, 'Market': 532, 'HotelMap': 502.71, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room - 1 Twin Bed'}"
25438810,252,2026-10-16,2026-10-20,No rates found
25439070,252,2026-10-16,2026-10-20,No rates found
25439274,252,2026-10-16,2026-10-20,No rates found
25439280,252,2026-10-16,2026-10-20,No rates found
25439343,252,2026-10-16,2026-10-20,No rates found
25439707,252,2026-10-16,2026-10-20,No rates found
25439874,252,2026-10-16,2026-10-20,No rates found
25440304,252,2026-10-16,2026-10-20,No rates found
25440335,252,2026-10-16,2026-10-20,No rates found
25440340,252,2026-10-16,2026-10-20,No rates found
25440737,252,2026-10-16,2026-10-20,No rates found
25440752,252,2026-10-16,2026-10-20,No rates found
25440845,252,2026-10-16,2026-10-20,No rates found
25440908,252,2026-10-16,2026-10-20,No rates found
25440972,252,2026-10-16,2026-10-20,No rates found
25441055,252,2026-10-16,2026-10-20,No Rates
25441408,252,2026-10-16,2026-10-20,No Rates
25441441,252,2026-10-16,2026-10-20,No Rates
25441541,252,2026-10-16,2026-10-20,No Rates
25441567,252,2026-10-16,2026-10-20,"{'mkt_room': 'Standard Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 485, 'Market': 747, 'HotelMap': 680.39, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room, 1 Queen Bed'}"
25441755,252,2026-10-16,2026-10-20,"{'mkt_room': 'Superior Room, 1 Queen Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 467, 'Market': 1023.51, 'HotelMap': 990.44, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Superior Room, 1 Queen Bed'}"
25441958,252,2026-10-16,2026-10-20,No Rates
25442142,252,2026-10-16,2026-10-20,"{'mkt_room': 'Standard Room - 2 Twin Beds', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 364, 'Market': 608.5, 'HotelMap': 534.01, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room - 2 Twin Beds'}"
25442526,252,2026-10-16,2026-10-20,"{'mkt_room': 'Standard Double Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 295, 'Market': 476.33, 'HotelMap': 458.88, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Double Room, 1 Double Bed'}"
25443128,252,2026-10-16,2026-10-20,No Rates
25443130,252,2026-10-16,2026-10-20,No Rates
25443643,252,2026-10-16,2026-10-20,"{'mkt_room': 'Family Room, Terrace - 1 Queen Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 644, 'Market': 1411.4699999999998, 'HotelMap': 1233.97, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room - 2 Twin Beds'}"
25444537,252,2026-10-16,2026-10-20,"{'mkt_room': 'Comfort Double Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 484, 'Market': 586.97, 'HotelMap': 530.39, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Comfort Double Room, 1 Double Bed'}"
25444829,252,2026-10-16,2026-10-20,"{'mkt_room': 'Family Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 461, 'Market': 855.84, 'HotelMap': 747.68, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room - 2 Twin Beds'}"
25444874,252,2026-10-16,2026-10-20,No Rates
25444966,252,2026-10-16,2026-10-20,No rates found
25445039,252,2026-10-16,2026-10-20,No rates found
25445040,252,2026-10-16,2026-10-20,No rates found
25445242,252,2026-10-16,2026-10-20,No rates found
25445260,252,2026-10-16,2026-10-20,No rates found
25445311,252,2026-10-16,2026-10-20,No Rates
25445928,252,2026-10-16,2026-10-20,No Rates
