hmid,lead_days,check_in,check_out,price
25446178,140,2026-06-09,2026-06-13,No rates found
25446385,140,2026-06-09,2026-06-13,No rates found
25447504,140,2026-06-09,2026-06-13,No rates found
25448255,140,2026-06-09,2026-06-13,No rates found
25448318,140,2026-06-09,2026-06-13,No rates found
25448557,140,2026-06-09,2026-06-13,No rates found
25448708,140,2026-06-09,2026-06-13,No rates found
25449861,140,2026-06-09,2026-06-13,No rates found
25450461,140,2026-06-09,2026-06-13,No rates found
25450821,140,2026-06-09,2026-06-13,No rates found
25451862,140,2026-06-09,2026-06-13,No rates found
25452087,140,2026-06-09,2026-06-13,No rates found
25452807,140,2026-06-09,2026-06-13,No rates found
25452890,140,2026-06-09,2026-06-13,No rates found
25453544,140,2026-06-09,2026-06-13,No rates found
25453715,140,2026-06-09,2026-06-13,No rates found
25453982,140,2026-06-09,2026-06-13,No rates found
25453983,140,2026-06-09,2026-06-13,No rates found
25454835,140,2026-06-09,2026-06-13,No rates found
25455661,140,2026-06-09,2026-06-13,No rates found
25455663,140,2026-06-09,2026-06-13,No rates found
25456743,140,2026-06-09,2026-06-13,No rates found
25457055,140,2026-06-09,2026-06-13,No rates found
25457749,140,2026-06-09,2026-06-13,No rates found
25458158,140,2026-06-09,2026-06-13,No rates found
25458170,140,2026-06-09,2026-06-13,No rates found
25458236,140,2026-06-09,2026-06-13,No rates found
25458388,140,2026-06-09,2026-06-13,No rates found
25458510,140,2026-06-09,2026-06-13,No Rates
25458517,140,2026-06-09,2026-06-13,No Rates
25458748,140,2026-06-09,2026-06-13,No market price
25458753,140,2026-06-09,2026-06-13,No Rates
25458765,140,2026-06-09,2026-06-13,No Rates
25458831,140,2026-06-09,2026-06-13,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 578, 'Market': 695.85, 'HotelMap': 539.47, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed'}"
25459017,140,2026-06-09,2026-06-13,No Rates
25459018,140,2026-06-09,2026-06-13,No Rates
25459169,140,2026-06-09,2026-06-13,No Rates
25459171,140,2026-06-09,2026-06-13,No Rates
25459194,140,2026-06-09,2026-06-13,No Rates
25459327,140,2026-06-09,2026-06-13,No Rates
25459878,140,2026-06-09,2026-06-13,No Rates
25459980,140,2026-06-09,2026-06-13,"{'mkt_room': 'Standard Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 404, 'Market': 682.28, 'HotelMap': 676.75, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room, 1 Double Bed'}"
25460462,140,2026-06-09,2026-06-13,No Rates
25462337,140,2026-06-09,2026-06-13,No rates found
25463521,140,2026-06-09,2026-06-13,No rates found
25463652,140,2026-06-09,2026-06-13,No rates found
25463723,140,2026-06-09,2026-06-13,No rates found
25464009,140,2026-06-09,2026-06-13,No rates found
25464159,140,2026-06-09,2026-06-13,No rates found
25466974,140,2026-06-09,2026-06-13,No rates found
25467332,140,2026-06-09,2026-06-13,No rates found
25467757,140,2026-06-09,2026-06-13,No rates found
25468420,140,2026-06-09,2026-06-13,No rates found
25468425,140,2026-06-09,2026-06-13,No rates found
25468735,140,2026-06-09,2026-06-13,No rates found
25468814,140,2026-06-09,2026-06-13,No rates found
25468820,140,2026-06-09,2026-06-13,No rates found
25468852,140,2026-06-09,2026-06-13,No rates found
25470546,140,2026-06-09,2026-06-13,No rates found
25471187,140,2026-06-09,2026-06-13,No rates found
25472080,140,2026-06-09,2026-06-13,No rates found
25473032,140,2026-06-09,2026-06-13,No rates found
25473316,140,2026-06-09,2026-06-13,No rates found
25474377,140,2026-06-09,2026-06-13,No rates found
25474522,140,2026-06-09,2026-06-13,No rates found
25474628,140,2026-06-09,2026-06-13,No rates found
25474651,140,2026-06-09,2026-06-13,No rates found
25475043,140,2026-06-09,2026-06-13,No rates found
25475109,140,2026-06-09,2026-06-13,"{'mkt_room': 'Standard Double or Twin Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 508, 'Market': 704, 'HotelMap': 653.72, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Single Room - 1 Double Bed'}"
25475119,140,2026-06-09,2026-06-13,No Rates
25475333,140,2026-06-09,2026-06-13,"{'mkt_room': 'Standard Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 645, 'Market': 1160.2, 'HotelMap': 1093.12, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room, 1 Double Bed'}"
25475403,140,2026-06-09,2026-06-13,No Rates
25475573,140,2026-06-09,2026-06-13,"{'mkt_room': 'Basic Double Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 596, 'Market': 852.48, 'HotelMap': 807.6, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Basic Double Room - 1 Double Bed'}"
25475805,140,2026-06-09,2026-06-13,No rates found
25476748,140,2026-06-09,2026-06-13,No rates found
25477018,140,2026-06-09,2026-06-13,No rates found
25477126,140,2026-06-09,2026-06-13,No rates found
25477774,140,2026-06-09,2026-06-13,No rates found
25478188,140,2026-06-09,2026-06-13,"{'mkt_room': 'Double or Twin Room, Mountain View (2 adults) - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 257.0, 'Market': 560, 'HotelMap': 504.04, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Double Room Single Use, Mountain View - 1 Twin Bed'}"
25478444,140,2026-06-09,2026-06-13,No Rates
25478776,140,2026-06-09,2026-06-13,No Rates
25479082,140,2026-06-09,2026-06-13,No Rates
25479306,140,2026-06-09,2026-06-13,No Rates
25479367,140,2026-06-09,2026-06-13,No rates found
25479803,140,2026-06-09,2026-06-13,No rates found
25480846,140,2026-06-09,2026-06-13,No rates found
25481634,140,2026-06-09,2026-06-13,No rates found
25481957,140,2026-06-09,2026-06-13,No rates found
25484878,140,2026-06-09,2026-06-13,No rates found
25485050,140,2026-06-09,2026-06-13,No rates found
25486765,140,2026-06-09,2026-06-13,No rates found
25488170,140,2026-06-09,2026-06-13,No rates found
25488406,140,2026-06-09,2026-06-13,No rates found
25488912,140,2026-06-09,2026-06-13,No rates found
25488957,140,2026-06-09,2026-06-13,No rates found
25489046,140,2026-06-09,2026-06-13,No rates found
25489234,140,2026-06-09,2026-06-13,No rates found
25490758,140,2026-06-09,2026-06-13,No rates found
25492807,140,2026-06-09,2026-06-13,No Rates
25493783,140,2026-06-09,2026-06-13,"{'mkt_room': 'Room, 1 Queen Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 560, 'Market': 899.36, 'HotelMap': 881.84, 'kuoni_currency': 'GBP', 'mkt_currency': 'EUR', 'hotel_name': 'Room, 1 Queen Bed'}"
25493869,140,2026-06-09,2026-06-13,No Rates
25496850,140,2026-06-09,2026-06-13,No Rates
25497278,140,2026-06-09,2026-06-13,No Rates
25500790,140,2026-06-09,2026-06-13,No Rates
25501473,140,2026-06-09,2026-06-13,No market price
25504226,140,2026-06-09,2026-06-13,No Rates
25504937,140,2026-06-09,2026-06-13,No Rates
25505957,140,2026-06-09,2026-06-13,No Rates
25506839,140,2026-06-09,2026-06-13,No Rates
25507044,140,2026-06-09,2026-06-13,No Rates
25516461,140,2026-06-09,2026-06-13,No Rates
25520679,140,2026-06-09,2026-06-13,No market price
25521933,140,2026-06-09,2026-06-13,No Rates
25539521,140,2026-06-09,2026-06-13,No rates found
25608981,140,2026-06-09,2026-06-13,No rates found
25921921,140,2026-06-09,2026-06-13,No rates found
26021821,140,2026-06-09,2026-06-13,No rates found
26095701,140,2026-06-09,2026-06-13,No rates found
26112601,140,2026-06-09,2026-06-13,No rates found
26134001,140,2026-06-09,2026-06-13,No rates found
26181741,140,2026-06-09,2026-06-13,No rates found
26201001,140,2026-06-09,2026-06-13,No rates found
26201101,140,2026-06-09,2026-06-13,No rates found
26208221,140,2026-06-09,2026-06-13,"{'mkt_room': 'Double Room (Compact) - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 6824, 'Market': 1368.42, 'HotelMap': 1118.8899999999999, 'kuoni_currency': 'DKK', 'mkt_currency': 'EUR', 'hotel_name': 'Double Room (Compact) - 1 Double Bed'}"
26227941,140,2026-06-09,2026-06-13,No Rates
26228281,140,2026-06-09,2026-06-13,No Rates
26246221,140,2026-06-09,2026-06-13,No Rates
26261201,140,2026-06-09,2026-06-13,No Rates
26364861,140,2026-06-09,2026-06-13,No rates found
26410481,140,2026-06-09,2026-06-13,No rates found
26539143,140,2026-06-09,2026-06-13,No rates found
26652461,140,2026-06-09,2026-06-13,No rates found
26719461,140,2026-06-09,2026-06-13,No rates found
26727841,140,2026-06-09,2026-06-13,No Rates
26858621,140,2026-06-09,2026-06-13,No Rates
26872141,140,2026-06-09,2026-06-13,No Rates
27173321,140,2026-06-09,2026-06-13,No Rates
27226741,140,2026-06-09,2026-06-13,"{'mkt_room': 'Double Room', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 388, 'Market': 734.24, 'HotelMap': 0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Double Room - 1 Double Bed'}"
27336121,140,2026-06-09,2026-06-13,No market price
27768981,140,2026-06-09,2026-06-13,No Rates
28410061,140,2026-06-09,2026-06-13,No Rates
29152901,140,2026-06-09,2026-06-13,No Rates
29188261,140,2026-06-09,2026-06-13,No Rates
29429541,140,2026-06-09,2026-06-13,No rates found
30260128,140,2026-06-09,2026-06-13,No rates found
30265820,140,2026-06-09,2026-06-13,No rates found
30298740,140,2026-06-09,2026-06-13,No rates found
30306141,140,2026-06-09,2026-06-13,No rates found
30321854,140,2026-06-09,2026-06-13,No rates found
30348359,140,2026-06-09,2026-06-13,No rates found
30359300,140,2026-06-09,2026-06-13,No rates found
30392210,140,2026-06-09,2026-06-13,No rates found
30393486,140,2026-06-09,2026-06-13,No rates found
30525689,140,2026-06-09,2026-06-13,No rates found
30528663,140,2026-06-09,2026-06-13,No rates found
30531988,140,2026-06-09,2026-06-13,No rates found
30562802,140,2026-06-09,2026-06-13,No rates found
30712050,140,2026-06-09,2026-06-13,No rates found
30774880,140,2026-06-09,2026-06-13,"{'mkt_room': 'Deluxe Double Room - 2 Twin Beds', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 791, 'Market': 982.1800000000001, 'HotelMap': 978.6800000000001, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Deluxe Double Room - 2 Twin Beds'}"
30800138,140,2026-06-09,2026-06-13,No Rates
30834970,140,2026-06-09,2026-06-13,No Rates
30842976,140,2026-06-09,2026-06-13,No Rates
30881051,140,2026-06-09,2026-06-13,No Rates
31018065,140,2026-06-09,2026-06-13,No rates found
31093245,140,2026-06-09,2026-06-13,No rates found
31137928,140,2026-06-09,2026-06-13,No rates found
31145401,140,2026-06-09,2026-06-13,No rates found
31158636,140,2026-06-09,2026-06-13,No rates found
31195058,140,2026-06-09,2026-06-13,"{'mkt_room': 'First Class King - 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 552, 'Market': 1040.79, 'HotelMap': 951.19, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Premium Double Room - 1 Queen Bed'}"
31197575,140,2026-06-09,2026-06-13,No Rates
31199932,140,2026-06-09,2026-06-13,"{'mkt_room': 'Standard Double Room - 2 Twin Beds', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 464, 'Market': 837.36, 'HotelMap': 742.74, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Single Room - 1 Large Twin Bed'}"
31204025,140,2026-06-09,2026-06-13,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 461, 'Market': 766.91, 'HotelMap': 752.5699999999999, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed'}"
31223567,140,2026-06-09,2026-06-13,No Rates
25445176,140,2026-06-09,2026-06-13,No Rates
25470498,140,2026-06-09,2026-06-13,No Rates
25466370,140,2026-06-09,2026-06-13,No Rates
25454012,140,2026-06-09,2026-06-13,No Rates
25469540,140,2026-06-09,2026-06-13,"{'mkt_room': 'Room, 1 Double Bed, Accessible', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 436, 'Market': 827.38, 'HotelMap': 827.38, 'kuoni_currency': 'GBP', 'mkt_currency': 'EUR', 'hotel_name': 'Room, 1 Double Bed, Accessible'}"
29781201,140,2026-06-09,2026-06-13,No rates found
27335801,140,2026-06-09,2026-06-13,No rates found
26009781,140,2026-06-09,2026-06-13,No rates found
25468804,140,2026-06-09,2026-06-13,No rates found
25468859,140,2026-06-09,2026-06-13,No rates found
25457961,140,2026-06-09,2026-06-13,No Rates
28851161,140,2026-06-09,2026-06-13,No Rates
25455197,140,2026-06-09,2026-06-13,No Rates
25441923,140,2026-06-09,2026-06-13,No Rates
25443419,140,2026-06-09,2026-06-13,"{'mkt_room': 'Room, 1 Double Bed, Accessible', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 441, 'Market': 672.05, 'HotelMap': 667.19, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Room, 1 Double Bed, Accessible'}"
25443750,140,2026-06-09,2026-06-13,No rates found
25437045,140,2026-06-09,2026-06-13,No rates found
25437063,140,2026-06-09,2026-06-13,No rates found
25437138,140,2026-06-09,2026-06-13,No rates found
25437152,140,2026-06-09,2026-06-13,No rates found
25437203,140,2026-06-09,2026-06-13,No rates found
25437365,140,2026-06-09,2026-06-13,No rates found
25437402,140,2026-06-09,2026-06-13,No rates found
25437750,140,2026-06-09,2026-06-13,No rates found
25437769,140,2026-06-09,2026-06-13,No rates found
25438810,140,2026-06-09,2026-06-13,No rates found
25439070,140,2026-06-09,2026-06-13,No rates found
25439274,140,2026-06-09,2026-06-13,No rates found
25439280,140,2026-06-09,2026-06-13,No rates found
25439343,140,2026-06-09,2026-06-13,No rates found
25439707,140,2026-06-09,2026-06-13,No rates found
25439874,140,2026-06-09,2026-06-13,No rates found
25440304,140,2026-06-09,2026-06-13,No rates found
25440335,140,2026-06-09,2026-06-13,No rates found
25440340,140,2026-06-09,2026-06-13,No rates found
25440737,140,2026-06-09,2026-06-13,No rates found
25440752,140,2026-06-09,2026-06-13,No rates found
25440845,140,2026-06-09,2026-06-13,No rates found
25440908,140,2026-06-09,2026-06-13,No rates found
25440972,140,2026-06-09,2026-06-13,No rates found
25441055,140,2026-06-09,2026-06-13,No rates found
25441408,140,2026-06-09,2026-06-13,No rates found
25441441,140,2026-06-09,2026-06-13,No rates found
25441541,140,2026-06-09,2026-06-13,No rates found
25441567,140,2026-06-09,2026-06-13,No rates found
25441755,140,2026-06-09,2026-06-13,No Rates
25441958,140,2026-06-09,2026-06-13,No Rates
25442142,140,2026-06-09,2026-06-13,"{'mkt_room': 'Standard Room - 2 Twin Beds', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 388, 'Market': 602.0, 'HotelMap': 529.8399999999999, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room - 2 Twin Beds'}"
25442526,140,2026-06-09,2026-06-13,No Rates
25443128,140,2026-06-09,2026-06-13,No Rates
25443130,140,2026-06-09,2026-06-13,No Rates
25443643,140,2026-06-09,2026-06-13,"{'mkt_room': 'Family Room, Terrace - 1 Queen Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 796, 'Market': 2040.27, 'HotelMap': 1792.27, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room - 2 Twin Beds'}"
25444537,140,2026-06-09,2026-06-13,No market price
25444829,140,2026-06-09,2026-06-13,"{'mkt_room': 'Family Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 542, 'Market': 1134.8899999999999, 'HotelMap': 1058.55, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room - 2 Twin Beds'}"
25444874,140,2026-06-09,2026-06-13,No Rates
25444966,140,2026-06-09,2026-06-13,No rates found
25445039,140,2026-06-09,2026-06-13,No rates found
25445040,140,2026-06-09,2026-06-13,No rates found
25445242,140,2026-06-09,2026-06-13,No rates found
25445260,140,2026-06-09,2026-06-13,No rates found
25445311,140,2026-06-09,2026-06-13,No rates found
25445928,140,2026-06-09,2026-06-13,No rates found
25446219,140,2026-06-09,2026-06-13,No rates found
25446366,140,2026-06-09,2026-06-13,No rates found
25446703,140,2026-06-09,2026-06-13,No rates found
25446746,140,2026-06-09,2026-06-13,No Rates
25446976,140,2026-06-09,2026-06-13,No Rates
25447864,140,2026-06-09,2026-06-13,No Rates
25448105,140,2026-06-09,2026-06-13,No Rates
25448305,140,2026-06-09,2026-06-13,"{'mkt_room': 'Standard Double Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 512, 'Market': 722.4300000000001, 'HotelMap': 664.83, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room, 1 Twin Bed'}"
25448379,140,2026-06-09,2026-06-13,No rates found
25448399,140,2026-06-09,2026-06-13,No rates found
25448473,140,2026-06-09,2026-06-13,No rates found
25449037,140,2026-06-09,2026-06-13,No rates found
25449289,140,2026-06-09,2026-06-13,No rates found
25449650,140,2026-06-09,2026-06-13,No Rates
25450127,140,2026-06-09,2026-06-13,No Rates
25450824,140,2026-06-09,2026-06-13,No Rates
25451684,140,2026-06-09,2026-06-13,"{'mkt_room': 'Deluxe Room with 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 2618.0, 'Market': 2854.51, 'HotelMap': 2854.5, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Deluxe Room with 1 King Bed'}"
25451691,140,2026-06-09,2026-06-13,No Rates
25452492,140,2026-06-09,2026-06-13,No Rates
25452746,140,2026-06-09,2026-06-13,No market price
25452975,140,2026-06-09,2026-06-13,"{'mkt_room': 'Comfort Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 542, 'Market': 821.7, 'HotelMap': 787.16, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Comfort Room - 1 Double Bed'}"
25453027,140,2026-06-09,2026-06-13,No Rates
25453035,140,2026-06-09,2026-06-13,No Rates
25453227,140,2026-06-09,2026-06-13,No Rates
25453228,140,2026-06-09,2026-06-13,"{'mkt_room': 'Standard Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 404, 'Market': 759.06, 'HotelMap': 759.06, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room, 1 Double Bed'}"
25453691,140,2026-06-09,2026-06-13,No Rates
25454008,140,2026-06-09,2026-06-13,No market price
25455662,140,2026-06-09,2026-06-13,No Rates
25455996,140,2026-06-09,2026-06-13,No rates found
25456317,140,2026-06-09,2026-06-13,No rates found
25456742,140,2026-06-09,2026-06-13,No rates found
25456923,140,2026-06-09,2026-06-13,No rates found
25457149,140,2026-06-09,2026-06-13,No rates found
25457209,140,2026-06-09,2026-06-13,No Rates
25457890,140,2026-06-09,2026-06-13,No market price
25458145,140,2026-06-09,2026-06-13,No Rates
25458190,140,2026-06-09,2026-06-13,No Rates
25458212,140,2026-06-09,2026-06-13,"{'mkt_room': 'Classic Double Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 1040, 'Market': 1319.55, 'HotelMap': 1298.99, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Double Room - 1 Double Bed'}"
25458382,140,2026-06-09,2026-06-13,No Rates
25458447,140,2026-06-09,2026-06-13,"{'mkt_room': 'Classic Room, 1 Double Bed with Sofa bed - 1 Double Bed and 1 Double Sofa Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 444, 'Market': 702.53, 'HotelMap': 634.8, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed with Sofa bed - 1 Double Bed and 1 Double Sofa Bed'}"
25458460,140,2026-06-09,2026-06-13,No Rates
25458520,140,2026-06-09,2026-06-13,"{'mkt_room': 'Deluxe Room, 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 942, 'Market': 1273.72, 'HotelMap': 1051.33, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Deluxe Room, 2 Twin Beds'}"
25458804,140,2026-06-09,2026-06-13,No Rates
25458813,140,2026-06-09,2026-06-13,"{'mkt_room': 'Standard Double Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 452, 'Market': 879.9200000000001, 'HotelMap': 872.78, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Twin Room, Multiple Beds - 2 Twin Beds and 1 Double Sofa Bed'}"
25458828,140,2026-06-09,2026-06-13,No Rates
25458839,140,2026-06-09,2026-06-13,No Rates
25459168,140,2026-06-09,2026-06-13,No Rates
25459438,140,2026-06-09,2026-06-13,No Rates
25459439,140,2026-06-09,2026-06-13,No rates found
25459559,140,2026-06-09,2026-06-13,No rates found
25459698,140,2026-06-09,2026-06-13,No rates found
25459799,140,2026-06-09,2026-06-13,No rates found
25461025,140,2026-06-09,2026-06-13,No rates found
25461700,140,2026-06-09,2026-06-13,No Rates
25462292,140,2026-06-09,2026-06-13,No Rates
25462512,140,2026-06-09,2026-06-13,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 534, 'Market': 746.6800000000001, 'HotelMap': 730.57, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed'}"
25462705,140,2026-06-09,2026-06-13,No Rates
25462868,140,2026-06-09,2026-06-13,No Rates
25463052,140,2026-06-09,2026-06-13,No rates found
25465193,140,2026-06-09,2026-06-13,No rates found
25465491,140,2026-06-09,2026-06-13,No rates found
25465869,140,2026-06-09,2026-06-13,No rates found
25465962,140,2026-06-09,2026-06-13,No rates found
25465980,140,2026-06-09,2026-06-13,No rates found
25466176,140,2026-06-09,2026-06-13,No rates found
25466461,140,2026-06-09,2026-06-13,No rates found
25466569,140,2026-06-09,2026-06-13,No rates found
25466726,140,2026-06-09,2026-06-13,No rates found
25467364,140,2026-06-09,2026-06-13,No Rates
25467427,140,2026-06-09,2026-06-13,No Rates
25468317,140,2026-06-09,2026-06-13,No Rates
25468422,140,2026-06-09,2026-06-13,"{'mkt_room': 'Superior Room - 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 2220, 'Market': 1690.04, 'HotelMap': 1690.04, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Superior Room - 1 King Bed'}"
25468454,140,2026-06-09,2026-06-13,No Rates
25468573,140,2026-06-09,2026-06-13,No rates found
25468603,140,2026-06-09,2026-06-13,No rates found
25469199,140,2026-06-09,2026-06-13,No rates found
25469269,140,2026-06-09,2026-06-13,No rates found
25469478,140,2026-06-09,2026-06-13,No rates found
25469944,140,2026-06-09,2026-06-13,No rates found
25470008,140,2026-06-09,2026-06-13,No rates found
25470221,140,2026-06-09,2026-06-13,No rates found
25470447,140,2026-06-09,2026-06-13,No rates found
25470568,140,2026-06-09,2026-06-13,No rates found
25470674,140,2026-06-09,2026-06-13,No rates found
25471192,140,2026-06-09,2026-06-13,No rates found
25471479,140,2026-06-09,2026-06-13,No rates found
25471853,140,2026-06-09,2026-06-13,No rates found
25472322,140,2026-06-09,2026-06-13,No rates found
25472360,140,2026-06-09,2026-06-13,No rates found
25473086,140,2026-06-09,2026-06-13,No rates found
25473105,140,2026-06-09,2026-06-13,No rates found
25473534,140,2026-06-09,2026-06-13,No rates found
25473566,140,2026-06-09,2026-06-13,No rates found
25473939,140,2026-06-09,2026-06-13,No rates found
25474362,140,2026-06-09,2026-06-13,No rates found
25475240,140,2026-06-09,2026-06-13,No rates found
25475713,140,2026-06-09,2026-06-13,No rates found
25476231,140,2026-06-09,2026-06-13,No rates found
25476380,140,2026-06-09,2026-06-13,"{'mkt_room': 'Standard Double Room Single Use - 2 Twin Beds', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 312, 'Market': 0, 'HotelMap': 0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Double Room Single Use - 2 Twin Beds'}"
25476499,140,2026-06-09,2026-06-13,No Rates
25476761,140,2026-06-09,2026-06-13,"{'mkt_room': 'Standard Double Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 480, 'Market': 468.0, 'HotelMap': 453.08000000000004, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Single Room - 1 Twin Bed'}"
25476763,140,2026-06-09,2026-06-13,"{'mkt_room': 'Double Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 424, 'Market': 411.78000000000003, 'HotelMap': 398.64, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Single Room - Small Size - 1 Twin Bed'}"
25476785,140,2026-06-09,2026-06-13,"{'mkt_room': 'Superior Double or Twin Room, Accessible - 2 Twin Beds', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 480, 'Market': 498.4, 'HotelMap': 482.96, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Superior Double or Twin Room, Accessible - 2 Twin Beds'}"
25477656,140,2026-06-09,2026-06-13,No rates found
25477683,140,2026-06-09,2026-06-13,No rates found
25478370,140,2026-06-09,2026-06-13,No rates found
25479106,140,2026-06-09,2026-06-13,No rates found
25479321,140,2026-06-09,2026-06-13,No rates found
25479342,140,2026-06-09,2026-06-13,No Rates
25479373,140,2026-06-09,2026-06-13,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 1058, 'Market': 1242.07, 'HotelMap': 1165.1499999999999, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed'}"
25479498,140,2026-06-09,2026-06-13,"{'mkt_room': 'Standard Room - 1 Queen Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 264, 'Market': 468.35, 'HotelMap': 451.62, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Comfort Single Room, Non Smoking - 1 Double Bed'}"
25480439,140,2026-06-09,2026-06-13,No Rates
25480444,140,2026-06-09,2026-06-13,No Rates
25482437,140,2026-06-09,2026-06-13,No rates found
25482522,140,2026-06-09,2026-06-13,No rates found
25482652,140,2026-06-09,2026-06-13,No rates found
25483272,140,2026-06-09,2026-06-13,No rates found
25483334,140,2026-06-09,2026-06-13,No rates found
25483414,140,2026-06-09,2026-06-13,No rates found
25484678,140,2026-06-09,2026-06-13,No rates found
25485069,140,2026-06-09,2026-06-13,No rates found
25486148,140,2026-06-09,2026-06-13,No rates found
25486152,140,2026-06-09,2026-06-13,No rates found
25487217,140,2026-06-09,2026-06-13,No Rates
25487545,140,2026-06-09,2026-06-13,No Rates
25488219,140,2026-06-09,2026-06-13,No Rates
